M0042A,26.01,79.93,15.21,27.8573,2.43518,4.75426,,24.8934
M0042A,26.11,80.03,15.23,2.13955,7.31889,1.96441,,27.7155
M0042A,26.21,80.13,15.25,22.173,7.04107,1.0773,,26.0937
M0042A,26.31,80.23,15.28,22.3242,5.9543,-0.418367,,27.8728
M0042A,26.41,80.33,15.30,33.7984,4.36966,2.4999,,27.1564
M0042A,26.51,80.43,15.32,-11.3689,8.68235,0.168969,,23.5876
M0042A,26.61,80.53,15.35,43.1278,4.03107,0.769791,,21.2409
M0042A,26.71,80.63,15.37,40.3455,5.65623,0.138223,,21.193
M0042A,26.81,80.73,15.39,-13.3912,10.6759,0.0922183,,26.0788
M0042A,26.91,80.83,15.42,17.2597,5.79709,-0.0473738,,23.8026
M0042A,27.01,80.93,15.44,-27.1659,15.7627,1.01513,,22.0048
M0042A,27.11,81.03,15.46,13.3802,6.34854,0.36567,,24.8934
M0042A,27.21,81.13,15.48,30.7763,8.9763,-0.0884534,,30.5776
M0042A,27.31,81.23,15.51,8.11254,4.33241,0.291628,,17.1883
M0042A,27.41,81.33,15.53,-3.78906,7.38986,1.27303,,24.2457
M0042A,27.51,81.43,15.55,25.0676,3.22585,4.89823,,28.6446
M0042A,27.61,81.53,15.58,27.7404,4.52395,2.92109,,25.1071
M0042A,27.71,81.63,15.60,-16.2638,14.396,0.165164,,39.2966
M0042A,27.81,81.73,15.62,5.1471,11.8122,0.49522,,36.1753
M0042A,27.91,81.83,15.65,27.6042,3.05204,3.08328,,26.5211
M0042A,28.01,81.93,15.67,2.44881,11.9605,1.91403,,37.7189
M0042A,28.11,82.03,15.69,53.3752,11.2861,2.99057,,45.6121
M0042A,28.21,82.13,15.71,-9.29445,7.39942,4.09619,,29.6183
M0042A,28.31,82.23,15.74,20.0904,3.17246,6.80825,,33.3236
M0042A,28.41,82.33,15.76,-18.1652,9.38669,2.24464,,30.3483
M0042A,28.51,82.43,15.78,8.25812,4.28068,3.94206,,29.7024
M0042A,28.61,82.53,15.81,21.5343,6.73533,1.71012,,24.3422
M0042A,28.71,82.63,15.83,-20.8556,13.8978,0.226596,,33.7648
M0042A,28.81,82.73,15.85,-19.8448,14.897,0.0569742,,36.9571
M0042A,28.91,82.83,15.88,25.792,12.5542,-0.501442,,36.4025
M0042A,29.01,82.93,15.90,30.5937,7.10424,0.759568,,29.8894
M0042A,29.11,83.03,15.92,-13.8726,12.3286,-0.124875,,35.1288
M0042A,29.21,83.13,15.94,-16.6369,12.8532,-0.10615,,28.9766
M0042A,29.31,83.23,15.97,-0.258202,8.43647,2.75366,,29.9055
M0042A,29.41,83.33,15.99,43.847,5.28835,3.76293,,33.6124
M0042A,29.51,83.43,16.01,33.9068,10.0844,-0.0531621,,32.5248
M0042A,29.61,83.53,16.04,12.5014,9.81014,1.44619,,32.7285
M0042A,29.71,83.63,16.06,16.8656,11.2401,0.894608,,32.7099
M0042A,29.81,83.73,16.08,-14.2521,13.266,-1.03995,,31.9877
M0042A,29.91,83.83,16.11,-19.1515,15.8985,1.8412,,46.126
M0042A,30.01,83.93,16.13,-19.0866,17.3853,-0.661395,,41.5126
M0042A,30.11,84.03,16.15,3.87807,11.7406,0.0833457,,37.2767
M0042A,30.21,84.13,16.17,60.8145,3.88232,4.99362,,42.2015
M0042A,30.31,84.23,16.20,-11.5806,14.0518,0.0216287,,39.9375
M0042A,30.41,84.33,16.22,6.77604,13.9069,-0.0498472,,46.415
M0042A,30.51,84.43,16.24,-13.265,14.6084,-0.769004,,39.8013
M0042A,30.61,84.53,16.27,29.3173,6.16424,3.86952,,41.4421
M0042A,30.71,84.63,16.29,21.145,13.1497,4.36894,,54.9032
M0042A,30.81,84.73,16.31,-17.3256,15.2409,0.0636135,,35.4414
M0042A,30.91,84.83,16.34,18.6412,9.45182,2.65103,,43.4397
M0042A,31.01,84.93,16.36,20.7456,19.7765,2.05061,,61.0829
M0042A,31.11,85.03,16.38,-20.3101,15.5317,1.0156,,46.2045
M0042A,31.21,85.13,16.40,-0.709167,8.62119,6.11482,,46.85
M0042A,31.31,85.23,16.43,16.1643,16.5744,0.948749,,48.972
M0042A,31.41,85.33,16.45,-10.0414,13.4809,3.12861,,49.534
M0042A,31.51,85.43,16.47,-14.6367,14.4188,0.399653,,41.9628
M0042A,31.61,85.53,16.50,-7.15008,7.08102,7.4086,,38.7012
M0042A,31.71,85.63,16.52,22.104,12.8028,1.32635,,43.0407
M0042A,31.81,85.73,16.54,-10.3136,16.1356,-0.126996,,43.3902
M0042A,31.91,85.83,16.57,-15.7951,11.8944,2.67806,,41.5834
M0042A,32.01,85.93,16.59,-6.24473,13.7432,0.182862,,34.2794
M0042A,32.11,86.03,16.61,37.5545,9.07771,3.30545,,44.8671
M0042A,32.21,86.13,16.63,0.791191,15.9016,-1.14312,,40.85
M0042A,32.31,86.23,16.66,-15.105,10.9529,1.05519,,32.1334
M0042A,32.41,86.33,16.68,-0.980668,13.618,3.30047,,48.6291
M0042A,32.51,86.43,16.70,-13.1445,12.3548,1.06,,40.6657
