M0042A,13.59,67.51,12.35,-2.48375,1.83027,0.573432,5.62708
M0042A,13.69,67.61,12.37,4.43284,1.00482,-0.060782,3.88702
M0042A,13.79,67.71,12.40,-9.54325,1.98668,0.134275,3.92319
M0042A,13.89,67.81,12.42,-1.60009,1.21967,0.048899,2.75526
M0042A,13.99,67.91,12.44,7.43962,-0.392576,1.61501,4.98487
M0042A,14.09,68.01,12.47,0.573859,0.71265,0.907581,4.30367
M0042A,14.19,68.11,12.49,1.14183,1.264,0.00783033,3.94185
M0042A,14.29,68.21,12.51,10.0642,0.929679,0.294305,5.24836
M0042A,14.39,68.31,12.54,10.3558,1.8822,0.172752,7.94304
M0042A,14.49,68.41,12.56,11.6035,1.8072,0.880563,9.09955
M0042A,14.59,68.51,12.58,4.92178,2.77973,1.87227,12.3054
M0042A,14.69,68.61,12.60,-5.71456,4.70118,0.817455,14.6615
M0042A,14.79,68.71,12.63,-4.03659,2.37866,1.41887,11.3244
M0042A,14.89,68.81,12.65,13.0517,1.90222,1.25214,13.2488
M0042A,14.99,68.91,12.67,-3.67289,3.51662,1.93288,15.6774
M0042A,15.09,69.01,12.70,29.7007,1.67805,2.48335,17.7307
M0042A,15.19,69.11,12.72,-6.5081,4.5265,1.15204,16.3697
M0042A,15.29,69.21,12.74,2.85981,4.75071,1.43185,16.5316
M0042A,15.39,69.31,12.77,-6.19712,5.45533,0.369761,14.7803
M0042A,15.49,69.41,12.79,5.32969,3.9451,0.551423,12.816
M0042A,15.59,69.51,12.81,20.4847,2.445,1.26922,14.8254
M0042A,15.69,69.61,12.83,-2.47991,4.88425,0.630841,15.5657
M0042A,15.79,69.71,12.86,9.00764,3.58125,0.744778,15.7108
M0042A,15.89,69.81,12.88,6.0552,6.68609,0.437529,21.3701
M0042A,15.99,69.91,12.90,-6.92732,4.38937,1.04689,14.6861
M0042A,16.09,70.01,12.93,14.9605,5.77426,0.199875,18.2176
M0042A,16.19,70.11,12.95,13.3145,4.87833,0.845028,18.1172
M0042A,16.29,70.21,12.97,-0.330052,4.57086,1.07835,15.0777
M0042A,16.39,70.31,13.00,2.96551,4.22796,0.272278,14.6274
M0042A,16.49,70.41,13.02,9.35131,3.20294,2.34433,16.1785
M0042A,16.59,70.51,13.04,-2.31808,4.14618,1.39595,15.4666
M0042A,16.69,70.61,13.06,1.50609,4.72095,0.0724371,14.3071
M0042A,16.79,70.71,13.09,27.442,3.38445,0.53117,18.022
M0042A,16.89,70.81,13.11,0.614612,7.00271,-0.0743788,19.1042
M0042A,16.99,70.91,13.13,6.04124,5.73637,0.459485,19.0669
M0042A,17.09,71.01,13.16,10.358,4.53136,2.4238,22.3524
M0042A,17.19,71.11,13.18,-0.287963,4.97307,1.10748,17.2012
M0042A,17.29,71.21,13.20,7.10773,5.59938,1.06053,20.0043
M0042A,17.39,71.31,13.23,6.9224,4.81928,0.314934,17.4948
M0042A,17.49,71.41,13.25,0.745859,6.29218,0.136462,18.2424
M0042A,17.59,71.51,13.27,4.37623,7.24964,0.874372,22.3926
M0042A,17.69,71.61,13.29,10.6324,6.01861,0.754915,19.886
M0042A,17.79,71.71,13.32,-7.75292,5.84866,0.885335,18.9836
M0042A,17.89,71.81,13.34,3.62081,3.59156,1.68755,15.8627
M0042A,17.99,71.91,13.36,2.11198,3.92149,2.21294,17.6768
M0042A,18.09,72.01,13.39,-0.954823,6.21019,0.930587,21.9205
M0042A,18.19,72.11,13.41,15.389,6.05709,0.0173532,20.5321
M0042A,18.29,72.21,13.43,6.0244,3.74952,1.65877,15.7789
M0042A,18.39,72.31,13.46,-5.12369,5.11428,3.49736,24.2814
M0042A,18.49,72.41,13.48,6.31096,6.36143,1.00748,20.9919
M0042A,18.59,72.51,13.50,11.3584,8.12055,0.39185,22.9144
M0042A,18.69,72.61,13.52,-8.08596,5.60257,2.58299,22.913
M0042A,18.79,72.71,13.55,3.89719,5.59168,1.35923,21.0355
M0042A,18.89,72.81,13.57,7.12482,5.97684,0.138669,20.8918
M0042A,18.99,72.91,13.59,16.3516,7.46759,-0.159116,22.0143
M0042A,19.09,73.01,13.62,15.362,6.12868,0.4741,22.1221
M0042A,19.19,73.11,13.64,31.0578,5.03007,-0.0135925,19.4219
M0042A,19.29,73.21,13.66,6.22794,5.3837,0.486947,18.3321
M0042A,19.39,73.31,13.69,5.10088,6.29999,1.33372,21.2194
M0042A,19.49,73.41,13.71,5.12294,5.76788,0.157575,18.0796
M0042A,19.59,73.51,13.73,-1.74692,6.14714,0.906659,18.6061
M0042A,19.69,73.61,13.75,8.05147,4.94823,1.67111,20.359
M0042A,19.79,73.71,13.78,1.07384,6.94629,0.0767179,18.9591
M0042A,19.89,73.81,13.80,13.9592,3.60942,2.03374,21.4586
M0042A,19.99,73.91,13.82,1.29701,6.70022,0.805321,20.7131
M0042A,20.09,74.01,13.85,15.8179,4.33791,1.03781,19.9224
M0042A,20.19,74.11,13.87,-3.03816,5.43691,1.50697,20.8363
M0042A,20.29,74.21,13.89,-2.95677,4.75727,1.41992,18.4381
M0042A,20.39,74.31,13.92,2.00105,5.8477,0.572882,18.5266
M0042A,20.49,74.41,13.94,18.9305,5.93537,0.682455,22.9269
M0042A,20.59,74.51,13.96,12.5612,4.84901,1.14263,20.0051
M0042A,20.69,74.61,13.98,2.40591,5.35965,1.62787,20.8986
M0042A,20.79,74.71,14.01,-1.85748,6.58933,0.981152,22.1805
